emp_no,last_name,first_name,gender,salary,to_date
408613,Angelov,Mart,M,41770,9999-01-01
53868,Angelov,Jixiang,F,50182,9999-01-01
429695,Angelov,Hyuncheol,M,56850,9999-01-01
260634,Angelov,Beshir,F,67532,9999-01-01
416070,Angelov,Sanjeeva,F,46584,9999-01-01
435995,Anger,Jovan,M,40000,9999-01-01
24153,Anger,Lidong,M,63144,9999-01-01
215289,Anger,Eckart,M,49356,9999-01-01
475385,Anger,Yunming,F,40000,9999-01-01
80198,Anger,Yefim,F,43274,9999-01-01
58788,Anger,Shmuel,M,41022,9999-01-01
24429,Anger,Murthy,M,70034,9999-01-01
424997,Anger,Heekeun,M,40000,9999-01-01
498485,Anger,Xiaoqiang,M,40000,9999-01-01
222515,Anger,Miquel,M,71101,9999-01-01
436652,Anger,Marek,M,40000,9999-01-01
82065,Anger,Christophe,M,40000,9999-01-01
482391,Anger,Arnould,M,47244,9999-01-01
246215,Anger,Seshu,F,40000,9999-01-01
215576,Anger,Takushi,F,93415,9999-01-01
441086,Anger,Jaideep,M,63562,9999-01-01
479166,Anger,Uno,F,83321,9999-01-01
462286,Anger,Pintsang,M,73188,9999-01-01
425220,Anger,Xiadong,F,57334,9999-01-01
459158,Anger,Naftali,F,79635,9999-01-01
77623,Anger,Takushi,M,40000,9999-01-01
102733,Angiulli,Marie,F,66824,9999-01-01
244896,Angiulli,Etsuo,M,70927,9999-01-01
449693,Angiulli,Teruyuki,M,44136,9999-01-01
59984,Angiulli,Kwangjo,F,45176,9999-01-01
289172,Angiulli,Valeska,F,74986,9999-01-01
454081,Angiulli,Paddy,M,61411,9999-01-01
254354,Angiulli,Martins,F,51287,9999-01-01
411626,Angiulli,Georg,M,40000,9999-01-01
475632,Angiulli,Mohamadou,M,53124,9999-01-01
425078,Angiulli,Tommaso,F,50928,9999-01-01
14236,Angiulli,Xuedong,F,40000,9999-01-01
458525,Angiulli,Amstein,M,58254,9999-01-01
297980,Angiulli,Danai,M,40000,9999-01-01
212482,Angiulli,Lubomir,M,55971,9999-01-01
66754,Angiulli,Mabhin,M,40000,9999-01-01
210374,Angot,Yuriy,F,40000,9999-01-01
461485,Angot,Vivian,F,40000,9999-01-01
100169,Angot,Ingmar,M,46710,9999-01-01
462028,Angot,Rasiah,M,40000,9999-01-01
462038,Angot,Gianluca,F,51822,9999-01-01
215966,Angot,Kayoko,F,40000,9999-01-01
38037,Angot,Georg,F,41043,9999-01-01
34050,Angot,Youjian,M,63832,9999-01-01
72943,Angot,Collette,M,65449,9999-01-01
108676,Angot,Alassane,M,40000,9999-01-01
428951,Angot,Shigeaki,F,40000,9999-01-01
412403,Angot,Mingdong,M,48797,9999-01-01
24939,Angot,Shuho,M,43476,9999-01-01
95866,Angot,Kitty,F,79443,9999-01-01
491213,Angot,Shaowei,M,67675,9999-01-01
84860,Angot,Paris,M,40000,9999-01-01
419469,Angot,Subhankar,M,92207,9999-01-01
429801,Angot,Nahla,M,45392,9999-01-01
203831,Angot,Arunachalam,M,45995,9999-01-01
228755,Angot,Kazuhira,M,80293,9999-01-01
22928,Angot,Sanjeeva,F,40000,9999-01-01
80665,Angot,Angel,M,64768,9999-01-01
287245,Angot,Junsik,F,40000,9999-01-01
410255,Anguita,Somnath,M,76014,9999-01-01
245567,Anguita,Khaled,M,85851,9999-01-01
261651,Anguita,Angus,M,77905,9999-01-01
416394,Anguita,Sreenivas,M,43978,9999-01-01
451155,Anguita,Kolar,M,53482,9999-01-01
81717,Anguita,Toney,M,72518,9999-01-01
289436,Anguita,Hidekazu,M,46375,9999-01-01
246930,Anguita,Kitty,F,67266,9999-01-01
496282,Anguita,Kotesh,M,42028,9999-01-01
438876,Anguita,Manton,F,50661,9999-01-01
49437,Anguita,Ramalingam,F,40000,9999-01-01
418480,Anguita,Ranan,F,88005,9999-01-01
94734,Anguita,Bingning,F,70247,9999-01-01
263573,Anguita,Visit,M,59935,9999-01-01
256929,Anguita,Gadiel,M,50357,9999-01-01
448438,Anguita,Bangqing,F,65169,9999-01-01
50455,Anguita,Munir,F,46161,9999-01-01
105401,Anguita,Babette,M,40000,9999-01-01
44639,Anick,Odysseas,F,40000,9999-01-01
455333,Anick,Souichi,M,46332,9999-01-01
91243,Anick,Mads,F,53083,9999-01-01
99837,Anick,Dipayan,F,40000,9999-01-01
432380,Anick,Duro,M,46736,9999-01-01
237178,Anick,Kiyokazu,F,48903,9999-01-01
263993,Anick,Reinhold,M,44393,9999-01-01
416487,Anick,Marsja,M,49913,9999-01-01
484282,Anick,Tetsushi,F,53111,9999-01-01
438944,Anick,Florian,M,73694,9999-01-01
106466,Anick,Wayne,M,47606,9999-01-01
294125,Anick,Lene,F,40000,9999-01-01
106667,Anick,Stabislas,M,50340,9999-01-01
244292,Anick,Khedija,M,41171,9999-01-01
54950,Anick,Yuriy,M,51468,9999-01-01
56808,Anick,Yuriy,M,40000,9999-01-01
98394,Anick,Berthier,M,57807,9999-01-01
451799,Anick,Aiman,M,52888,9999-01-01
406587,Anick,Xuejia,F,71727,9999-01-01
41940,Anick,Dmitry,M,52026,9999-01-01
431032,Anick,Moni,F,40347,9999-01-01
464744,Anick,Ranan,F,40000,9999-01-01
11764,Anick,Sanjay,F,64875,9999-01-01
202809,Anido,Mariangiola,M,40000,9999-01-01
98845,Anido,Jessie,M,46355,9999-01-01
450384,Anido,Raimond,M,40000,9999-01-01
497465,Anido,Halsur,F,55683,9999-01-01
11415,Anido,Sanjiv,M,40000,9999-01-01
15861,Anido,Gio,F,50890,9999-01-01
280955,Anido,Mona,M,77869,9999-01-01
18542,Anido,Tiina,M,48606,9999-01-01
405811,Anido,Heeju,F,40000,9999-01-01
238643,Anido,Fumiko,F,40000,9999-01-01
469284,Anido,Karlis,M,40000,9999-01-01
256916,Anido,Suebskul,M,55134,9999-01-01
14118,Anido,Kasturi,M,46248,9999-01-01
235267,Anido,Troy,M,51382,9999-01-01
23104,Anido,Tadanori,F,40000,9999-01-01
86062,Anido,Zengping,M,59613,9999-01-01
482862,Anido,Shaw,M,40000,9999-01-01
18454,Anido,Eric,M,64815,9999-01-01
212618,Anido,Haldun,M,44446,9999-01-01
221634,Anido,Tze,F,40000,9999-01-01
498865,Anido,Rafols,M,55382,9999-01-01
42821,Anily,Xumin,M,64939,9999-01-01
470116,Anily,Xiaocheng,M,40000,9999-01-01
89381,Anily,Paraskevi,M,71064,9999-01-01
69050,Anily,Nidapan,F,68511,9999-01-01
51165,Anily,Kazuyasu,M,40000,9999-01-01
436344,Anily,Manibrata,F,54917,9999-01-01
201931,Anily,Chirstian,M,40000,9999-01-01
93329,Anily,Shirish,M,82724,9999-01-01
422573,Anily,Jianhao,F,55683,9999-01-01
426579,Anily,Odinaldo,F,40000,9999-01-01
261153,Anily,Fusako,F,40000,9999-01-01
15601,Anily,Carrsten,F,83263,9999-01-01
460851,Anily,Uzi,F,40000,9999-01-01
405426,Anily,Khoa,F,41285,9999-01-01
223526,Anily,Tommaso,M,40000,9999-01-01
261598,Anily,Mostafa,F,40000,9999-01-01
27112,Anily,Yechezkel,M,40000,9999-01-01
287947,Anily,Wanqing,M,54872,9999-01-01
87043,Anily,Fay,F,56191,9999-01-01
419470,Antonakopoulos,Larisa,F,40000,9999-01-01
225980,Antonakopoulos,Luigi,M,40000,9999-01-01
285934,Antonakopoulos,Zhilian,M,78772,9999-01-01
84000,Antonakopoulos,Val,M,43262,9999-01-01
15821,Antonakopoulos,Aleksander,M,40000,9999-01-01
20346,Antonakopoulos,Jeong,M,40000,9999-01-01
213360,Antonakopoulos,Debaprosad,F,64943,9999-01-01
425131,Antonakopoulos,Phule,M,42001,9999-01-01
242957,Antonakopoulos,Danae,F,45546,9999-01-01
267301,Antonakopoulos,Irene,M,40000,9999-01-01
406752,Antonakopoulos,Masaru,F,85846,9999-01-01
415100,Antonakopoulos,Armond,F,40000,9999-01-01
54614,Antonakopoulos,Nobuyoshi,F,40097,9999-01-01
244673,Antonakopoulos,Kokou,M,40000,9999-01-01
31367,Antonakopoulos,Paloma,M,40000,9999-01-01
51602,Antonakopoulos,Edwin,M,70048,9999-01-01
104266,Antonakopoulos,Kiyokazu,F,42290,9999-01-01
430789,Antonakopoulos,Nathan,M,54248,9999-01-01
480259,Antonakopoulos,Giap,M,40830,9999-01-01
79210,Antonakopoulos,Mansur,M,63966,9999-01-01
60669,Antonakopoulos,Gaetan,F,40000,9999-01-01
416446,Antonakopoulos,Berna,F,44541,9999-01-01
457801,Antonakopoulos,Abdulla,M,56267,9999-01-01
295515,Antonakopoulos,Geoffrey,M,40000,9999-01-01
405199,Antonisse,Gou,F,48486,9999-01-01
293002,Antonisse,Basim,M,50044,9999-01-01
473659,Antonisse,Eishiro,M,41113,9999-01-01
462049,Antonisse,Sachar,F,60552,9999-01-01
466244,Antonisse,Radhakrishnan,M,40000,9999-01-01
202438,Antonisse,Abdulah,F,44429,9999-01-01
30039,Antonisse,Ronghao,F,40000,9999-01-01
433488,Antonisse,Wayne,M,67143,9999-01-01
491486,Antonisse,Amabile,M,73745,9999-01-01
261374,Antonisse,Arumugam,M,40000,9999-01-01
24182,Antonisse,Teunis,M,40000,9999-01-01
39971,Antonisse,Odoardo,M,52482,9999-01-01
70914,Antonisse,Dinah,M,72054,9999-01-01
292419,Antonisse,Werner,M,40000,9999-01-01
66460,Antonisse,Xiaoheng,M,40000,9999-01-01
50513,Antonisse,Gritta,M,68513,9999-01-01
109311,Antonisse,Jianhui,F,65042,9999-01-01
420520,Antonisse,Shan,F,40000,9999-01-01
66376,Antonisse,Berhard,F,53900,9999-01-01
15809,Antonisse,Mingsen,M,50619,9999-01-01
266135,Apsitis,Shridhar,M,40000,9999-01-01
83928,Apsitis,Paraskevi,F,42110,9999-01-01
213310,Apsitis,Quingbo,M,42002,9999-01-01
34827,Apsitis,Heng,M,76940,9999-01-01
31224,Apsitis,Uta,F,64379,9999-01-01
247790,Apsitis,Goo,M,60397,9999-01-01
94354,Apsitis,Aleksandar,M,43522,9999-01-01
421796,Apsitis,Yakkov,M,61213,9999-01-01
58395,Apsitis,Hisao,F,41743,9999-01-01
456688,Apsitis,Petter,F,40000,9999-01-01
481025,Apsitis,Hairong,M,56017,9999-01-01
235263,Apsitis,Fusako,F,40000,9999-01-01
295774,Apsitis,Kshitij,M,40000,9999-01-01
269616,Apsitis,Yakkov,F,40000,9999-01-01
16954,Apsitis,Akhilish,M,47943,9999-01-01
454643,Apsitis,Woody,M,40000,9999-01-01
98993,Apsitis,Ronghao,F,40000,9999-01-01
94143,Argence,Bartek,F,40000,9999-01-01
33923,Argence,Chinhyun,F,66687,9999-01-01
243950,Argence,Lidong,M,40000,9999-01-01
26896,Argence,Salvador,F,47937,9999-01-01
204292,Argence,Khaled,M,82607,9999-01-01
408657,Argence,Suvo,F,46445,9999-01-01
480995,Argence,Saeko,M,40000,9999-01-01
82571,Argence,Padma,M,55947,9999-01-01
66205,Argence,Yannik,M,55476,9999-01-01
103178,Argence,Tetsurou,F,60955,9999-01-01
50080,Argence,Mary,F,61737,9999-01-01
468306,Argence,Mircea,M,44504,9999-01-01
269592,Argence,Kauko,M,40000,9999-01-01
77043,Argence,Shaibal,M,81984,9999-01-01
33748,Argence,Bernt,M,68785,9999-01-01
216354,Argence,Nishit,M,40000,9999-01-01
281617,Argence,Byong,M,63472,9999-01-01
408324,Argence,Shigehito,M,65242,9999-01-01
404771,Argence,Sverrir,M,59524,9999-01-01
299463,Argence,Taizo,M,70873,9999-01-01
415558,Argence,Gurbir,F,65393,9999-01-01
498684,Argence,Olivera,M,51406,9999-01-01
210888,Argence,Hidekazu,M,40000,9999-01-01
61676,Argence,Valdiodio,M,40000,9999-01-01
470494,Argence,Fabrizio,M,71149,9999-01-01
409781,Ariola,Luisa,M,75311,9999-01-01
268501,Ariola,Xiadong,M,66515,9999-01-01
474324,Ariola,Jackson,M,48827,9999-01-01
298628,Ariola,Manu,F,41975,9999-01-01
56350,Ariola,Boguslaw,M,94476,9999-01-01
34241,Ariola,Remco,F,71910,9999-01-01
454633,Ariola,Gil,F,40000,9999-01-01
82014,Ariola,Quingbo,F,40000,9999-01-01
460033,Ariola,Paris,M,97537,9999-01-01
266708,Ariola,Nahid,M,40000,9999-01-01
437166,Ariola,Gennady,F,66763,9999-01-01
258581,Ariola,Fumitaka,M,46215,9999-01-01
83768,Ariola,Mark,M,62465,9999-01-01
458904,Ariola,Yuichiro,F,73630,9999-01-01
84025,Ariola,Ugo,M,40000,9999-01-01
229578,Ariola,Bernt,M,80217,9999-01-01
79590,Ariola,Jiakeng,M,40635,9999-01-01
30791,Ariola,Xiong,M,40000,9999-01-01
425371,Ariola,Gita,F,47249,9999-01-01
203595,Ariola,Aria,M,68863,9999-01-01
237187,Ariola,Prodip,F,70522,9999-01-01
34987,Ariola,Rosella,M,52629,9999-01-01
43353,Arlazarov,Mang,M,53973,9999-01-01
488180,Arlazarov,Kwangyoen,M,41690,9999-01-01
295376,Arlazarov,Minghong,M,42014,9999-01-01
59250,Arlazarov,Toong,M,49242,9999-01-01
45809,Arlazarov,Wilmer,F,50421,9999-01-01
493761,Arlazarov,Giap,M,57116,9999-01-01
241514,Arlazarov,Arve,M,41400,9999-01-01
286489,Arlazarov,Fumiko,F,40000,9999-01-01
70250,Arlazarov,Erez,M,57701,9999-01-01
79031,Arlazarov,Morris,F,40000,9999-01-01
51943,Arlazarov,Gal,M,58283,9999-01-01
256172,Arlazarov,Arvin,M,54179,9999-01-01
20708,Arlazarov,Aemilian,F,63353,9999-01-01
259512,Arlazarov,Jinxi,F,47837,9999-01-01
211841,Arlazarov,Zongyan,F,50642,9999-01-01
234390,Arlazarov,Mokhtar,F,54686,9999-01-01
460576,Arlazarov,Pascal,F,40000,9999-01-01
440407,Arlazarov,Jixiang,M,40475,9999-01-01
219102,Arlazarov,Xiaoheng,M,74072,9999-01-01
76443,Arlazarov,Ute,F,54959,9999-01-01
93796,Armand,Zhonghua,F,46673,9999-01-01
246904,Armand,Carrsten,M,66527,9999-01-01
35659,Armand,Gro,F,80399,9999-01-01
273742,Armand,Rildo,F,40000,9999-01-01
440366,Armand,Babette,M,72316,9999-01-01
26599,Armand,Katsuo,M,40000,9999-01-01
38267,Armand,Abdelghani,F,53738,9999-01-01
449835,Armand,Etsuo,F,71377,9999-01-01
92385,Armand,Nagui,M,44386,9999-01-01
491053,Armand,Martins,M,67763,9999-01-01
292458,Armand,Akeno,M,52893,9999-01-01
37659,Armand,Florina,F,64978,9999-01-01
234998,Armand,Mayuko,F,46890,9999-01-01
298950,Armand,Mabry,F,48080,9999-01-01
442977,Armand,Marlo,M,59751,9999-01-01
57540,Armand,Shounak,M,40000,9999-01-01
448444,Armand,KayLiang,F,40000,9999-01-01
13096,Armand,Ibibia,M,52544,9999-01-01
43627,Armand,Jungsoon,F,40000,9999-01-01
22012,Armand,DeForest,F,42886,9999-01-01
443797,Armand,Nirmal,M,40000,9999-01-01
296882,Armand,Vugranam,M,47675,9999-01-01
43883,Aseltine,Zhigen,M,40000,9999-01-01
87339,Aseltine,Kamakshi,F,70026,9999-01-01
285272,Aseltine,Herbert,M,52117,9999-01-01
38993,Aseltine,Gal,F,55323,9999-01-01
472857,Aseltine,Xiaoqiang,M,69772,9999-01-01
250499,Aseltine,Arif,F,97241,9999-01-01
459247,Aseltine,Teunis,M,40000,9999-01-01
65392,Aseltine,Poorav,F,68719,9999-01-01
43300,Aseltine,Francesca,F,40000,9999-01-01
104696,Aseltine,Lansing,F,40000,9999-01-01
18393,Aseltine,Wuxu,M,40205,9999-01-01
276626,Aseltine,Baruch,M,44576,9999-01-01
409742,Aseltine,Constantijn,M,40000,9999-01-01
36525,Aseltine,Dinkar,M,78190,9999-01-01
91395,Aseltine,Golgen,M,78789,9999-01-01
253714,Aseltine,Maria,M,64165,9999-01-01
496786,Aseltine,Ottavia,M,40000,9999-01-01
259466,Aseltine,Genki,M,67787,9999-01-01
293129,Aseltine,Jeane,M,40000,9999-01-01
432256,Aseltine,Youssef,M,45890,9999-01-01
102131,Aseltine,Gill,M,40653,9999-01-01
41173,Aseltine,Maren,F,42081,9999-01-01
266945,Aseltine,Xiaobin,M,51419,9999-01-01
22873,Ashish,Ebbe,M,59298,9999-01-01
466759,Ashish,Ferdinand,M,40000,9999-01-01
414442,Ashish,Jiafu,M,57184,9999-01-01
270130,Ashish,Kayoko,M,74776,9999-01-01
420547,Ashish,Danae,M,40000,9999-01-01
450012,Ashish,Byong,M,52024,9999-01-01
240965,Ashish,Elvia,F,48168,9999-01-01
215776,Ashish,Adas,M,43918,9999-01-01
218201,Ashish,Harjit,F,55865,9999-01-01
464144,Ashish,Mostafa,F,40000,9999-01-01
264535,Ashish,Gunilla,F,40000,9999-01-01
85645,Ashish,Henk,M,61130,9999-01-01
466701,Ashish,Frederique,M,66039,9999-01-01
66145,Ashish,Hironobu,F,40000,9999-01-01
25145,Ashish,Serge,F,40000,9999-01-01
97104,Ashish,Chiranjit,F,60436,9999-01-01
208766,Ashish,Masadi,M,76829,9999-01-01
277235,Ashish,Ayakannu,M,57406,9999-01-01
472159,Ashish,Vasilii,M,40000,9999-01-01
103776,Ashish,Franziska,M,75817,9999-01-01
39735,Ashish,Morris,M,46780,9999-01-01
234185,Asmuth,Ramya,F,40000,9999-01-01
210678,Asmuth,Subbu,F,59472,9999-01-01
401768,Asmuth,Zhanqiu,M,51639,9999-01-01
287013,Asmuth,Heng,F,51231,9999-01-01
471425,Asmuth,Shen,M,40000,9999-01-01
487268,Asmuth,Samphel,M,60419,9999-01-01
412125,Asmuth,Neelam,M,40000,9999-01-01
413184,Asmuth,Moon,M,77938,9999-01-01
53532,Asmuth,Shimshon,M,40000,9999-01-01
40023,Asmuth,Ortrun,M,48009,9999-01-01
423768,Asmuth,Limsoon,M,48459,9999-01-01
261365,Asmuth,Feiyu,M,82338,9999-01-01
62650,Asmuth,Marjo,M,69599,9999-01-01
19709,Asmuth,Xiaopeng,M,62904,9999-01-01
31146,Asmuth,Shaibal,F,52850,9999-01-01
226468,Asmuth,Mooi,M,40305,9999-01-01
483474,Asmuth,JoAnna,M,72528,9999-01-01
254206,Asmuth,Tamiya,M,76338,9999-01-01
236558,Asmuth,Rosalie,F,40000,9999-01-01
41874,Asmuth,Badri,F,74204,9999-01-01
427040,Asmuth,Alain,F,49416,9999-01-01
238684,Asmuth,Jahangir,M,40955,9999-01-01
246295,Asmuth,Kwangyoen,F,52741,9999-01-01
219466,Asmuth,Hatem,F,76939,9999-01-01
202736,Asmuth,Aloke,M,40000,9999-01-01
269157,Asrin,Leaf,F,84354,9999-01-01
264842,Asrin,Valeri,M,40000,9999-01-01
12949,Asrin,Geoff,F,40000,9999-01-01
289032,Asrin,Danny,M,70834,9999-01-01
410934,Asrin,Lihong,M,40000,9999-01-01
92513,Asrin,Honesty,F,55687,9999-01-01
480590,Asrin,Tzvetan,M,40000,9999-01-01
471790,Asrin,Charmane,M,63830,9999-01-01
437236,Asrin,Remmert,F,76854,9999-01-01
86217,Asrin,Mari,F,55211,9999-01-01
30819,Asrin,Sachio,F,40000,9999-01-01
206191,Asrin,Chaitali,M,53966,9999-01-01
417317,Asrin,Byong,M,40000,9999-01-01
268147,Asrin,Shao,F,46817,9999-01-01
272021,Asrin,Baoqiu,M,49057,9999-01-01
410036,Asrin,Augustine,F,52019,9999-01-01
25016,Asrin,Danny,F,40000,9999-01-01
494976,Asrin,Zhaofang,M,41582,9999-01-01
438298,Asrin,Elrique,M,40000,9999-01-01
104882,Asrin,Gererd,M,48579,9999-01-01
437596,Assaf,Lakshmi,M,50194,9999-01-01
207854,Assaf,Kazuhito,F,40000,9999-01-01
432083,Assaf,Xiaoqiang,F,40000,9999-01-01
274625,Assaf,Fatemeh,F,80053,9999-01-01
221984,Assaf,Manibrata,F,41945,9999-01-01
480711,Assaf,Srinidhi,M,83125,9999-01-01
281268,Assaf,Yinlin,M,61897,9999-01-01
234566,Assaf,Moti,M,40000,9999-01-01
47516,Assaf,Ronnie,F,60270,9999-01-01
477534,Assaf,Eckart,M,40154,9999-01-01
72448,Assaf,Lena,M,53671,9999-01-01
92210,Assaf,Kazuhito,M,40000,9999-01-01
417940,Assaf,Uri,F,67197,9999-01-01
62637,Assaf,Danae,M,70296,9999-01-01
475071,Assaf,Chinho,M,40000,9999-01-01
284783,Assaf,Shahab,F,40000,9999-01-01
11386,Assaf,Alselm,F,47726,9999-01-01
234718,Assaf,Jasminko,M,40000,9999-01-01
49310,Assaf,Yechiam,M,40000,9999-01-01
68880,Assaf,Elvis,M,88365,9999-01-01
253165,Assaf,Adin,M,40000,9999-01-01
65311,Assaf,Terresa,M,58664,9999-01-01
14723,Assaf,Constantino,M,40000,9999-01-01
421251,Assaf,Fumitaka,F,75044,9999-01-01
492615,Assaf,Navid,M,40000,9999-01-01
91413,Asser,Ekawit,M,40000,9999-01-01
260864,Asser,Aram,M,72714,9999-01-01
212780,Asser,Yuchang,F,91383,9999-01-01
492911,Asser,Jungsoon,M,48545,9999-01-01
431245,Asser,Gina,F,40000,9999-01-01
432943,Asser,Mokhtar,M,40000,9999-01-01
29902,Asser,Kasturi,M,65826,9999-01-01
11449,Asser,Kotesh,M,61434,9999-01-01
294387,Asser,Hatem,M,44789,9999-01-01
208035,Asser,Marco,F,40000,9999-01-01
295062,Asser,Naraig,M,43552,9999-01-01
72307,Asser,Genta,M,69455,9999-01-01
40000,Asser,Nishit,M,57473,9999-01-01
427686,Asser,Sangeeta,M,54411,9999-01-01
97015,Asser,Snehasis,F,40000,9999-01-01
421554,Asser,Fei,M,40000,9999-01-01
435851,Asser,Tru,M,67996,9999-01-01
212268,Asser,Stamatina,F,60046,9999-01-01
40131,Asser,Moti,F,57765,9999-01-01
438340,Asser,Remco,M,40000,9999-01-01
229878,Asser,Guangming,M,59914,9999-01-01
400474,Asser,Siddarth,F,40000,9999-01-01
493811,Asser,Maja,M,65509,9999-01-01
87851,Asser,Aloys,M,40000,9999-01-01
10924,Atchley,Hironoby,F,84783,9999-01-01
471422,Atchley,Teunis,M,85455,9999-01-01
229853,Atchley,Mantis,M,51400,9999-01-01
207760,Atchley,Hidde,F,41061,9999-01-01
10909,Atchley,Georgi,M,80935,9999-01-01
235937,Atchley,Moto,M,48437,9999-01-01
30334,Atchley,Yongqiao,M,40000,9999-01-01
105072,Atchley,Gennadi,F,40377,9999-01-01
56380,Atchley,Shuzo,M,52819,9999-01-01
448394,Atchley,Parke,M,53463,9999-01-01
439675,Atchley,Yuuichi,M,79767,9999-01-01
242901,Atchley,Ortrun,F,40000,9999-01-01
297916,Atchley,Jacopo,F,58022,9999-01-01
204661,Atchley,Doohun,M,47903,9999-01-01
241492,Atchley,Miomir,F,40000,9999-01-01
431375,Atrawala,Surveyors,F,48734,9999-01-01
462919,Atrawala,Taizo,M,76932,9999-01-01
279735,Atrawala,Ravishankar,M,40000,9999-01-01
52733,Atrawala,Supot,M,62659,9999-01-01
71121,Atrawala,Aris,F,40000,9999-01-01
448914,Atrawala,Vesna,M,83775,9999-01-01
39186,Atrawala,Golgen,M,55310,9999-01-01
203808,Atrawala,Masaru,F,40000,9999-01-01
71113,Atrawala,Anwar,F,40000,9999-01-01
296554,Atrawala,Genta,M,45252,9999-01-01
39674,Atrawala,JoAnna,M,40000,9999-01-01
243057,Atrawala,Bodo,M,40000,9999-01-01
70146,Atrawala,Tiina,M,40000,9999-01-01
265681,Atrawala,Marsal,F,90646,9999-01-01
465480,Atrawala,Rayond,M,40000,9999-01-01
274372,Atrawala,Herbert,F,54544,9999-01-01
253099,Atrawala,Lobel,F,40000,9999-01-01
429992,Atrawala,Vishwani,M,44703,9999-01-01
100698,Atrawala,Gino,F,45457,9999-01-01
67709,Attimonelli,Huei,F,49191,9999-01-01
483798,Attimonelli,Sudharsan,M,63756,9999-01-01
495750,Attimonelli,Naftali,M,40000,9999-01-01
226263,Attimonelli,Rajmohan,M,55117,9999-01-01
473021,Attimonelli,Akemi,M,43233,9999-01-01
445283,Attimonelli,Dmitry,F,40000,9999-01-01
28873,Attimonelli,Toshimo,M,40000,9999-01-01
20060,Attimonelli,Chrisa,F,40000,9999-01-01
268965,Attimonelli,Kiyomitsu,M,40000,9999-01-01
47872,Attimonelli,Toshimo,M,40000,9999-01-01
30936,Attimonelli,Rosalyn,M,47433,9999-01-01
453003,Attimonelli,Xiaoheng,M,69444,9999-01-01
219978,Attimonelli,Janche,M,40000,9999-01-01
427151,Attimonelli,Juichirou,F,71082,9999-01-01
496484,Attimonelli,Vugranam,F,40000,9999-01-01
444934,Attimonelli,Oddvar,F,62744,9999-01-01
32001,Attimonelli,Mari,F,69437,9999-01-01
229810,Attimonelli,Katsuo,F,65624,9999-01-01
54407,Attimonelli,Adhemar,F,75611,9999-01-01
465384,Attimonelli,Pohua,F,70404,9999-01-01
400650,Attimonelli,Alselm,F,40000,9999-01-01
39113,Aumann,Janche,F,65332,9999-01-01
287250,Aumann,Wayne,M,49362,9999-01-01
455840,Aumann,Naraig,M,82816,9999-01-01
73425,Aumann,Parviz,M,51354,9999-01-01
408742,Aumann,Janalee,M,60498,9999-01-01
269385,Aumann,Fay,F,42307,9999-01-01
15377,Aumann,Shugo,M,50274,9999-01-01
423010,Aumann,Rasikan,M,66167,9999-01-01
479543,Aumann,Dmitri,M,81444,9999-01-01
402246,Aumann,Leif,F,43929,9999-01-01
229579,Aumann,Reinhard,F,42083,9999-01-01
50843,Aumann,Uno,F,42886,9999-01-01
438258,Aumann,Arlette,M,45138,9999-01-01
13396,Aumann,Chuanyi,F,40000,9999-01-01
499940,Auria,Yolla,M,43417,9999-01-01
88830,Auria,Shih,M,58314,9999-01-01
402126,Auria,Odysseas,M,41349,9999-01-01
64796,Auria,Xiadong,M,66457,9999-01-01
262216,Auria,Ennio,M,76452,9999-01-01
462800,Auria,Sariel,M,50988,9999-01-01
233652,Auria,Hatim,M,66535,9999-01-01
438404,Auria,Fumitake,M,40843,9999-01-01
468279,Auria,Marco,M,40000,9999-01-01
428478,Auria,Gay,M,67245,9999-01-01
101312,Auria,Kamakshi,F,40000,9999-01-01
430598,Auria,Garnik,F,44617,9999-01-01
409148,Auria,Wuxu,M,40000,9999-01-01
468500,Auria,Zito,M,40000,9999-01-01
217986,Auria,Aiichiro,F,41943,9999-01-01
52579,Auria,Hironoby,M,44967,9999-01-01
409399,Auria,Make,M,82731,9999-01-01
453265,Auria,Kauko,F,56667,9999-01-01
451152,Auria,Susanna,M,45031,9999-01-01
299059,Auyong,Kauko,M,68655,9999-01-01
201176,Auyong,Masami,F,63162,9999-01-01
429761,Auyong,Gadiel,M,55014,9999-01-01
218228,Auyong,Francesca,F,64688,9999-01-01
35618,Auyong,Arie,M,48723,9999-01-01
231760,Auyong,Karsten,F,53218,9999-01-01
285766,Auyong,Hsiangchu,M,60818,9999-01-01
494443,Auyong,Dzung,F,40601,9999-01-01
54206,Auyong,Marsja,F,47268,9999-01-01
479824,Auyong,Manibrata,M,53177,9999-01-01
409620,Auyong,Pascal,M,43575,9999-01-01
297639,Auyong,Serenella,F,48298,9999-01-01
473688,Auyong,Valeri,M,53042,9999-01-01
464924,Auyong,Tayeb,M,61177,9999-01-01
444505,Auyong,Hyuckchul,M,68413,9999-01-01
461640,Auyong,Krassimir,M,62803,9999-01-01
290360,Auyong,Rosita,M,40000,9999-01-01
202301,Auyong,Charmane,M,40000,9999-01-01
473357,Auyong,Weidon,M,66182,9999-01-01
252166,Avouris,Maja,M,40000,9999-01-01
294962,Avouris,Sushant,M,46095,9999-01-01
468291,Avouris,Mohit,M,59948,9999-01-01
264996,Avouris,Gian,F,40000,9999-01-01
70791,Avouris,Aamod,M,51105,9999-01-01
30000,Avouris,Matt,F,58543,9999-01-01
